FLX_ANN_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
202103.0,2.0,70.0,44.0,22593170.269999422,83392751.21000046,60799580.9399997
202103.0,1.0,40.0,27.0,5872349.050000019,17077630.249999367,11205281.199999815
202103.0,1.0,0.0,44.0,15352301.219999576,41659920.709999755,26307619.489999577
202103.0,1.0,30.0,5.0,1893590.3399999891,8063533.280000025,6169942.940000036
202103.0,2.0,0.0,27.0,7019675.090000081,17131615.469999567,10111940.380000116
202103.0,2.0,80.0,44.0,21511525.659999482,91401596.5700004,69890070.90999983
202103.0,2.0,80.0,76.0,24369794.689999733,137841459.52000028,113471664.83000198
202103.0,2.0,50.0,84.0,35519407.71999917,98423473.08000463,62904065.35999974
202103.0,2.0,40.0,28.0,8862451.070000093,25977915.669999097,17115464.599999804
202103.0,1.0,50.0,84.0,28807650.719999265,87381020.88000417,58573370.16000031
202103.0,2.0,50.0,44.0,25537545.419999357,75973641.48000418,50436096.05999987
202103.0,2.0,50.0,53.0,11628422.409999924,35882248.019999504,24253825.609999526
202103.0,2.0,30.0,28.0,6255443.960000086,21383190.489999358,15127746.530000014
202103.0,1.0,40.0,24.0,4981176.410000025,15176582.609999495,10195406.20000005
202103.0,2.0,0.0,76.0,16347949.569999602,41494307.57999929,25146358.00999984
202103.0,1.0,50.0,5.0,5127552.240000014,23044943.25999979,17917391.01999993
202103.0,2.0,80.0,53.0,11059258.169999812,57862496.0399997,46803237.86999917
202103.0,1.0,20.0,11.0,17231070.50999947,57057834.8200021,39826764.30999931
202103.0,2.0,30.0,76.0,13034769.089999674,45699284.89000076,32664515.799998906
202103.0,2.0,60.0,44.0,26265963.41999931,87148380.40000361,60882416.98000029
202103.0,2.0,80.0,5.0,3491136.779999961,30952983.58999948,27461846.80999987
202103.0,1.0,20.0,52.0,3083739.2700000093,10666875.569999743,7583136.300000122
202103.0,1.0,80.0,24.0,4917265.910000027,26895906.79999903,21978640.889999647
202103.0,1.0,60.0,76.0,22429930.40999932,110800567.63000457,88370637.22000194
202103.0,1.0,30.0,32.0,8075404.380000119,30000762.11999936,21925357.73999976
202103.0,1.0,70.0,53.0,9777391.089999972,47553284.00999975,37775892.91999886
202103.0,2.0,0.0,24.0,6895021.790000002,16264670.639999475,9369648.850000102
202103.0,2.0,60.0,24.0,10219873.25999999,34552503.289998814,24332630.02999956
202103.0,1.0,40.0,52.0,7750311.210000017,22473529.24999918,14723218.039999954
202103.0,1.0,40.0,44.0,13693004.489999713,41508652.099999934,27815647.6099991
202103.0,2.0,30.0,5.0,3718555.589999998,15526437.339999868,11807881.750000043
202103.0,2.0,70.0,53.0,12152103.999999704,46535712.699999675,34383608.69999906
202103.0,2.0,40.0,76.0,18599163.489999603,55468215.05000053,36869051.55999918
202103.0,1.0,0.0,93.0,13935544.099999707,40706637.47999907,26771093.379999276
202103.0,1.0,0.0,75.0,14489903.989999821,40694216.0199993,26204312.02999948
202103.0,1.0,50.0,44.0,21132845.949999724,69706586.87000237,48573740.92000016
202103.0,2.0,30.0,93.0,13876770.08999968,48095104.47000076,34218334.37999915
202103.0,1.0,30.0,53.0,3647396.7499999627,12651748.52999973,9004351.78000009
202103.0,2.0,30.0,32.0,12795957.719999706,45685147.17000049,32889189.449999176
202103.0,2.0,50.0,76.0,24896916.889999367,77640824.97000429,52743908.07999947
202103.0,1.0,20.0,5.0,1145178.3700000034,5325243.369999993,4180065.000000003
202103.0,1.0,80.0,28.0,5320909.880000029,30228116.359999187,24907206.479999393
202103.0,2.0,0.0,84.0,26088654.419999477,63960148.10000093,37871493.6799993
202103.0,1.0,80.0,84.0,15385408.329999609,79084992.11000133,63699583.77999954
202103.0,1.0,50.0,28.0,9429499.459999938,32125601.059999075,22696101.599999625
202103.0,1.0,50.0,76.0,19707854.76999949,68640065.30000159,48932210.529999785
202103.0,2.0,40.0,27.0,8201847.390000084,22847018.109999094,14645170.719999839
202103.0,1.0,20.0,27.0,2322200.140000004,7638879.139999834,5316679.000000087
202103.0,1.0,0.0,53.0,8001092.760000084,22330341.849999286,14329249.090000127
202103.0,1.0,50.0,11.0,42791293.34999858,132602727.55000782,89811434.20000051
202103.0,2.0,20.0,5.0,2177239.529999995,9365124.409999928,7187884.880000022
202103.0,1.0,20.0,76.0,5694538.1000000145,19883623.809999123,14189085.710000157
202103.0,1.0,70.0,28.0,9689494.119999977,47547415.71999947,37857921.59999876
202103.0,2.0,80.0,32.0,18032661.14999966,93557378.6600008,75524717.51000005
202103.0,2.0,80.0,24.0,8006361.410000095,36229087.97999877,28222726.56999924
202103.0,2.0,80.0,52.0,11387842.199999912,49827410.51999943,38439568.319998845
202103.0,1.0,20.0,53.0,2647947.3299999987,9380527.43999978,6732580.110000048
202103.0,2.0,60.0,28.0,12871589.269999824,44946880.870000735,32075291.599999394
202103.0,1.0,30.0,93.0,8432056.920000095,29657261.849998638,21225204.929999795
202103.0,1.0,70.0,24.0,8330553.4400000395,38729762.47999898,30399209.039999012
202103.0,2.0,70.0,24.0,9865510.789999988,36341600.64999925,26476089.859999243
202103.0,2.0,0.0,75.0,16146313.34999958,39763195.84999929,23616882.499999512
202103.0,1.0,60.0,93.0,20810203.9699994,105020956.05000626,84210752.08000065
202103.0,2.0,60.0,53.0,12817544.729999859,43425244.42000021,30607699.68999948
202103.0,1.0,80.0,93.0,13582215.049999736,89612824.15000106,76030609.10000122
202103.0,2.0,30.0,84.0,20378392.239999406,65172819.14000297,44794426.8999997
202103.0,2.0,40.0,52.0,10789035.32999994,29991898.55999925,19202863.229999885
202103.0,1.0,60.0,32.0,18249504.11999939,98634130.91000451,80384626.79000105
202103.0,2.0,40.0,44.0,18634434.419999592,53580782.91000142,34946348.48999918
202103.0,2.0,50.0,32.0,21541207.70999941,72789196.50000258,51247988.78999926
202103.0,1.0,60.0,75.0,23213915.269999392,105038425.94000573,81824510.66999987
202103.0,2.0,20.0,53.0,4358555.790000019,15183637.739999576,10825081.95000003
202103.0,2.0,30.0,44.0,13937492.059999648,45330891.90000044,31393399.839998934
202103.0,1.0,50.0,27.0,8873117.220000008,28528577.58999889,19655460.369999863
202103.0,1.0,70.0,11.0,30589655.849999335,133315217.32000333,102725561.47000287
202103.0,1.0,80.0,44.0,12061975.479999816,57758696.250000186,45696720.76999947
202103.0,1.0,70.0,75.0,22609643.089999635,103728130.53000185,81118487.44000012
202103.0,2.0,80.0,28.0,9967388.329999954,49110746.639999375,39143358.30999896
202103.0,1.0,80.0,11.0,18686004.849999446,93669106.28000161,74983101.42999971
202103.0,2.0,0.0,32.0,17379500.099999633,43825424.59999979,26445924.49999963
202103.0,1.0,20.0,32.0,5348427.290000018,20592370.359999392,15243943.070000121
202103.0,1.0,0.0,32.0,15688166.119999697,43558391.73999942,27870225.619999457
202103.0,1.0,70.0,93.0,20575390.799999446,105689782.77000162,85114391.97000115
202103.0,1.0,20.0,84.0,8755569.459999958,27689761.969998717,18934192.509999737
202103.0,2.0,50.0,27.0,10875503.599999936,32601472.409998927,21725968.809999395
202103.0,2.0,80.0,27.0,9406381.879999973,43704521.4799996,34298139.599999
202103.0,1.0,80.0,75.0,13648465.929999724,78269089.05000012,64620623.11999895
202103.0,1.0,80.0,52.0,6636721.560000045,33985564.529998995,27348842.969999246
202103.0,2.0,20.0,76.0,9357254.160000013,31845611.859998208,22488357.69999965
202103.0,1.0,0.0,52.0,10123056.029999886,26371188.109999117,16248132.080000186
202103.0,1.0,20.0,93.0,5647271.789999984,21266783.809999134,15619512.019999966
202103.0,1.0,30.0,28.0,3892175.3800000045,13151610.90999965,9259435.530000037
202103.0,2.0,40.0,53.0,8884378.780000048,26416603.54999932,17532224.769999776
202103.0,1.0,30.0,76.0,8033362.930000064,27147031.969999004,19113669.039999824
202103.0,1.0,30.0,52.0,4463545.310000013,15054008.549999632,10590463.239999983
202103.0,2.0,40.0,84.0,27870489.689999267,75025781.24000207,47155291.54999979
202103.0,2.0,80.0,84.0,26659973.849999644,125891883.73000076,99231909.88000126
202103.0,1.0,60.0,24.0,8615039.890000075,40744576.47999944,32129536.589999165
202103.0,2.0,0.0,44.0,17308077.659999404,41770193.89999926,24462116.239999548
202103.0,2.0,40.0,93.0,18886537.819999434,57949004.990000784,39062467.16999921
202103.0,1.0,40.0,28.0,6281868.470000074,19342812.729999337,13060944.259999909
202103.0,1.0,40.0,93.0,13119970.52999971,42420473.00999976,29300502.47999894
202103.0,1.0,0.0,76.0,15111819.299999692,44444451.779999286,29332632.479999658
202103.0,2.0,60.0,76.0,26155999.82999945,90815500.60000575,64659500.77000036
202103.0,2.0,60.0,84.0,34606010.89999886,107301836.39000614,72695825.49000032
202103.0,1.0,70.0,84.0,27116917.599999342,115883037.86000013,88766120.26000169
202103.0,1.0,60.0,27.0,9992579.160000028,47120959.56000078,37128380.399999455
202103.0,1.0,0.0,27.0,6353098.130000034,16605554.529999617,10252456.40000009
202103.0,2.0,20.0,27.0,4005466.060000006,12766636.049999595,8761169.989999983
202103.0,2.0,20.0,44.0,10055916.07999998,31961061.06999824,21905144.989999577
202103.0,1.0,60.0,5.0,5126662.609999998,36267307.75999994,31140645.149999775
202103.0,1.0,60.0,28.0,10776824.229999863,54671026.31000158,43894202.07999938
202103.0,1.0,30.0,24.0,2774654.710000004,9086159.389999736,6311504.680000056
202103.0,2.0,40.0,11.0,52229402.1099978,134737990.4300083,82508588.32000129
202103.0,2.0,70.0,28.0,11663155.279999848,45675651.539999306,34012496.25999903
202103.0,2.0,60.0,27.0,11985454.839999795,39467820.679999694,27482365.839999236
202103.0,1.0,30.0,11.0,25798511.44999956,77538845.81000361,51740334.35999951
202103.0,1.0,40.0,76.0,13293376.099999825,42020804.14999997,28727428.049999446
202103.0,2.0,50.0,75.0,24279188.569999423,73973684.3500032,49694495.779999495
202103.0,1.0,0.0,11.0,40476366.7299992,112243130.01000294,71766763.27999935
202103.0,2.0,70.0,93.0,26110012.179999422,110056497.16000357,83946484.98000218
202103.0,2.0,70.0,27.0,11026459.30999993,41201739.939999186,30175280.62999876
202103.0,1.0,80.0,32.0,8308225.620000088,50792170.78000016,42483945.15999962
202103.0,2.0,60.0,52.0,14217098.469999747,45057314.640000634,30840216.16999916
202103.0,1.0,60.0,84.0,29099351.959999636,121215769.57000776,92116417.61000073
202103.0,1.0,0.0,28.0,7900260.500000057,22876090.439999387,14975829.940000115
202103.0,2.0,20.0,11.0,30609663.83999861,86034422.19000429,55424758.34999982
202103.0,1.0,40.0,5.0,3325209.4099999745,12833841.549999941,9508632.140000092
202103.0,2.0,50.0,52.0,13142697.049999883,38400481.45999961,25257784.409999434
202103.0,1.0,30.0,75.0,7397699.72000005,25219751.78999915,17822052.06999995
202103.0,1.0,20.0,24.0,1991990.6300000097,6798593.849999911,4806603.2200000705
202103.0,2.0,60.0,11.0,48800207.03999766,151854803.5100112,103054596.47000176
202103.0,1.0,0.0,5.0,3496488.0299999826,13912022.179999907,10415534.15000004
202103.0,1.0,30.0,27.0,3440765.9900000105,11002351.339999704,7561585.350000059
202103.0,1.0,60.0,52.0,12289599.609999843,54445262.22000136,42155662.60999978
202103.0,2.0,40.0,32.0,17600429.719999574,54837592.510001145,37237162.789999455
202103.0,2.0,70.0,32.0,19380443.029999424,84920366.22000174,65539923.18999977
202103.0,2.0,30.0,24.0,4663551.59000001,15897442.62999947,11233891.040000036
202103.0,1.0,50.0,93.0,19436645.30999966,70127712.64000235,50691067.3299996
202103.0,1.0,80.0,5.0,2035544.8799999834,19532930.44999968,17497385.56999985
202103.0,2.0,30.0,52.0,7547845.910000088,26210110.399998933,18662264.48999991
202103.0,1.0,30.0,44.0,8843455.960000003,28689150.679999262,19845694.71999978
202103.0,1.0,70.0,76.0,21795113.659999646,108058905.52000089,86263791.8600019
202103.0,1.0,40.0,32.0,12749610.859999796,42634504.75999999,29884893.899999578
202103.0,1.0,50.0,53.0,9323495.529999996,31287181.929999318,21963686.399999704
202103.0,1.0,70.0,44.0,19716539.779999692,85908839.04000096,66192299.25999965
202103.0,1.0,40.0,53.0,6352293.96000002,19995459.78999953,13643165.829999927
202103.0,2.0,50.0,28.0,11681069.599999899,36894545.99999984,25213476.399999313
202103.0,2.0,60.0,5.0,6340612.510000004,29406354.949999403,23065742.44000003
202103.0,2.0,40.0,75.0,18773532.8699996,53750358.92000134,34976826.04999897
202103.0,2.0,70.0,84.0,32507511.68999915,114519819.0800013,82012307.38999979
202103.0,1.0,80.0,53.0,5673259.41000004,34396363.329999074,28723103.91999961
202103.0,1.0,40.0,75.0,12929303.309999755,39755192.72999941,26825889.419999316
202103.0,2.0,0.0,28.0,8950762.090000104,23287485.40999925,14336723.320000254
202103.0,2.0,30.0,27.0,5387981.730000055,17590387.919999328,12202406.190000009
202103.0,1.0,70.0,5.0,3446946.689999975,25269033.669999316,21822086.980000008
202103.0,2.0,70.0,5.0,4349721.109999969,25940915.08999943,21591193.97999983
202104.0,2.0,60.0,84.0,33071600.41999894,107309158.04000528,74237557.6199997
202104.0,2.0,30.0,44.0,12454498.149999838,43997765.34000077,31543267.189999413
202104.0,1.0,50.0,93.0,19840007.169999726,74132120.19000252,54292113.019999094
202104.0,2.0,80.0,76.0,23598346.009999488,134842634.89000165,111244288.88000298
202104.0,1.0,0.0,84.0,21498347.369999312,62408649.190000616,40910301.819999404
202104.0,2.0,50.0,44.0,23482366.99999934,73316376.24000357,49834009.23999995
202104.0,2.0,60.0,52.0,14379444.379999906,45902241.560000226,31522797.17999935
202104.0,1.0,30.0,24.0,2766244.1900000083,9360895.829999724,6594651.640000025
202104.0,2.0,0.0,5.0,3353774.409999973,11322142.509999907,7968368.100000074
202104.0,2.0,40.0,84.0,26126168.86999942,73774961.77000307,47648792.89999983
202104.0,2.0,80.0,11.0,33007470.86999977,150961234.780004,117953763.91000342
202104.0,2.0,60.0,75.0,26619193.659999218,92269991.48000577,65650797.81999987
202104.0,2.0,20.0,44.0,9089289.060000008,31056033.05999822,21966743.999999467
202104.0,1.0,0.0,11.0,36761126.079998866,111030522.61000341,74269396.53000015
202104.0,2.0,30.0,24.0,4618784.880000027,16085891.849999499,11467106.969999973
202104.0,1.0,20.0,32.0,5638498.060000019,20868409.25999959,15229911.200000035
202104.0,2.0,20.0,93.0,9949717.329999955,33990950.489998415,24041233.15999911
202104.0,1.0,20.0,27.0,2274485.300000004,7704010.60999983,5429525.31000006
202104.0,2.0,70.0,11.0,42080160.74999859,147482567.74000028,105402406.99000034
202104.0,1.0,70.0,27.0,9711209.909999983,44708702.4299996,34997492.51999884
202104.0,2.0,0.0,32.0,16000091.38999965,42748064.21999965,26747972.829999186
202104.0,2.0,50.0,52.0,13210706.86999982,38925438.43999975,25714731.569999315
202104.0,2.0,40.0,53.0,8822725.270000033,26559092.309999272,17736367.039999668
202104.0,2.0,30.0,76.0,12542991.099999629,46723372.200001076,34180381.099998996
202104.0,1.0,60.0,27.0,9725994.82000003,49190275.99000071,39464281.169999346
202104.0,2.0,30.0,75.0,12154429.579999767,42422479.03000042,30268049.44999903
202104.0,1.0,50.0,27.0,8404092.51000005,27982260.129998963,19578167.619999602
202104.0,2.0,80.0,28.0,10091508.030000014,49811493.48999961,39719985.45999894
202104.0,1.0,50.0,53.0,9205992.560000028,31610557.789999157,22404565.229999635
202104.0,2.0,50.0,75.0,23199671.83999935,72831939.02000359,49632267.18000001
202104.0,1.0,20.0,5.0,1063491.2900000047,5894447.690000012,4830956.400000011
202104.0,1.0,60.0,24.0,8661457.000000104,47912838.42000042,39251381.41999934
202104.0,1.0,30.0,32.0,8407306.980000088,30459314.10999929,22052007.129999783
202104.0,2.0,20.0,75.0,9072993.090000037,29560298.829998426,20487305.739999738
202104.0,1.0,30.0,75.0,7241252.140000033,25203664.09999922,17962411.95999981
202104.0,2.0,40.0,11.0,50271242.64999824,134081057.3400055,83809814.68999985
202104.0,1.0,40.0,52.0,7694248.360000059,22894591.07999954,15200342.719999922
202104.0,2.0,60.0,32.0,22538722.8599994,90278245.39000554,67739522.52999978
202104.0,2.0,40.0,76.0,17674513.769999728,55415402.66000133,37740888.88999938
202104.0,1.0,70.0,5.0,3346055.789999984,24772118.049999498,21426062.25999983
202104.0,2.0,20.0,5.0,2041676.0199999935,9119648.79999992,7077972.780000068
202104.0,1.0,60.0,52.0,12254094.839999821,59415600.820001066,47161505.97999931
202104.0,2.0,0.0,93.0,13926258.159999682,38342754.779999025,24416496.61999946
202104.0,2.0,70.0,53.0,12499319.239999762,48718690.12000004,36219370.87999888
202104.0,2.0,30.0,32.0,12975670.419999681,47203872.75000119,34228202.32999928
202104.0,2.0,0.0,44.0,13895030.019999592,37035598.77999875,23140568.75999936
202104.0,2.0,80.0,24.0,7963840.47000006,36585659.3099989,28621818.83999933
202104.0,1.0,50.0,76.0,19148979.379999653,70195198.40000226,51046219.019999675
202104.0,1.0,20.0,52.0,3170139.8999999976,10900767.97999972,7730628.080000066
202104.0,2.0,60.0,53.0,13155780.12999984,45460533.44999997,32304753.31999966
202104.0,1.0,20.0,24.0,1961923.3100000117,6978475.629999916,5016552.320000067
202104.0,2.0,50.0,53.0,11960884.869999807,37302936.14999965,25342051.27999963
202104.0,1.0,40.0,5.0,3098324.769999991,12557180.759999929,9458855.990000049
202104.0,1.0,30.0,76.0,7924124.580000062,27667098.85999915,19742974.279999755
202104.0,2.0,20.0,53.0,4314606.640000002,15472584.369999483,11157977.730000064
202104.0,2.0,80.0,44.0,19210745.069999598,86902648.09000099,67691903.02000053
202104.0,1.0,20.0,53.0,2582099.990000006,9176312.499999812,6594212.510000041
202104.0,2.0,60.0,28.0,13278447.889999857,47355736.97000103,34077289.07999909
202104.0,2.0,70.0,93.0,27578943.32999946,116021532.78000225,88442589.45000163
202104.0,2.0,20.0,28.0,4704285.039999999,16386352.939999536,11682067.900000032
202104.0,2.0,50.0,32.0,21836490.179999467,75134078.86000413,53297588.67999998
202104.0,1.0,80.0,53.0,5672591.780000019,35126444.89999921,29453853.11999933
202104.0,2.0,60.0,27.0,11436100.799999868,38456744.12999977,27020643.329999484
202104.0,1.0,40.0,93.0,13016006.969999854,43657267.57999955,30641260.6099989
202104.0,1.0,60.0,75.0,22452851.86999945,118571378.85000663,96118526.98000185
202104.0,2.0,80.0,52.0,11234935.7099999,48404795.93999988,37169860.229999594
202104.0,1.0,30.0,11.0,26001313.42999954,79879024.750002,53877711.31999996
202104.0,2.0,50.0,5.0,6599460.309999985,26602070.76999959,20002610.459999993
202104.0,1.0,40.0,75.0,12250240.969999908,39152046.8299993,26901805.85999944
202104.0,1.0,60.0,11.0,37323413.39999884,188032451.67000887,150709038.27000308
202104.0,1.0,0.0,75.0,13126665.039999768,38056990.44999906,24930325.4099996
202104.0,2.0,60.0,76.0,25438957.8199994,92391406.06000325,66952448.23999966
202104.0,2.0,60.0,5.0,5785672.679999997,28183532.559999444,22397859.87999981
202104.0,2.0,20.0,32.0,9561823.049999977,33392086.1099986,23830263.05999947
202104.0,2.0,50.0,93.0,25750666.199999306,86070117.66000381,60319451.46000031
202104.0,1.0,30.0,93.0,8430925.48000009,30553931.31999858,22123005.839999422
202104.0,2.0,30.0,53.0,5790839.560000047,21466988.189999577,15676148.63000001
202104.0,2.0,50.0,28.0,11887913.889999883,38370889.34999993,26482975.459999338
202104.0,1.0,70.0,53.0,10025095.200000111,50050771.89999957,40025676.69999908
202104.0,2.0,20.0,24.0,3381708.810000025,11595566.649999611,8213857.840000028
202104.0,1.0,0.0,93.0,12978375.589999791,40000150.40999905,27021774.819999497
202104.0,1.0,70.0,75.0,22506409.67999934,108747700.29000059,86241290.61000043
202104.0,2.0,40.0,28.0,9101680.59000008,27137332.639999095,18035652.049999908
202104.0,2.0,70.0,24.0,9791527.239999957,37154277.23999904,27362749.999999054
202104.0,2.0,40.0,93.0,18723366.71999959,58956561.0700013,40233194.34999981
202104.0,1.0,0.0,53.0,7402386.590000034,21192312.8799993,13789926.290000051
202104.0,1.0,60.0,84.0,28876200.46999936,136686910.1100056,107810709.64000311
202104.0,1.0,80.0,75.0,13225269.7499998,79780551.23000151,66555281.479999214
202104.0,1.0,60.0,53.0,11086868.949999873,57546570.760001965,46459701.80999973
202104.0,1.0,20.0,11.0,18250296.64999947,59429585.40000199,41179288.74999914
202104.0,2.0,50.0,11.0,57323479.50999757,160648887.17001042,103325407.66000314
202104.0,2.0,30.0,52.0,7382304.940000141,25616479.99999905,18234175.059999846
202104.0,2.0,60.0,24.0,10219715.929999908,35575537.37999929,25355821.449999724
202104.0,2.0,0.0,27.0,6015377.320000038,15339444.669999532,9324067.35000002
202104.0,2.0,40.0,44.0,16846728.90999961,51338225.99000157,34491497.079999134
202104.0,2.0,40.0,75.0,17382625.889999703,52246342.19000098,34863716.29999887
202104.0,1.0,50.0,84.0,28003511.21999941,88440309.92000315,60436798.700000666
202104.0,1.0,80.0,52.0,6512696.710000057,34025381.20999891,27512684.499999434
202104.0,2.0,70.0,84.0,33232494.219999336,117651928.89000152,84419434.6700023
202104.0,2.0,0.0,24.0,6176370.130000049,15437601.189999552,9261231.060000055
202104.0,2.0,40.0,5.0,4962343.169999978,17993257.339999743,13030914.169999998
202104.0,2.0,70.0,76.0,26101309.18999932,107071450.50000119,80970141.31000113
202104.0,2.0,80.0,27.0,9127318.449999962,42705688.58999958,33578370.13999921
202104.0,1.0,70.0,44.0,18415131.8099995,86002762.27000007,67587630.46000008
202104.0,2.0,50.0,76.0,24042519.129999362,78220994.02000266,54178474.890000045
202104.0,1.0,80.0,24.0,4717898.180000018,26778717.399998996,22060819.219999533
202104.0,2.0,0.0,11.0,37598479.66999853,97869831.7100036,60271352.03999965
202104.0,1.0,30.0,28.0,3884421.7199999955,13458958.589999612,9574536.869999992
202104.0,2.0,50.0,24.0,9419050.42999999,29586781.83999883,20167731.40999969
202104.0,2.0,30.0,84.0,20624964.739999436,67522917.05000316,46897952.31000003
202104.0,1.0,30.0,27.0,3322430.9899999923,10630430.799999746,7307999.810000029
202104.0,1.0,70.0,32.0,16374268.779999662,89693312.7400009,73319043.96000095
202104.0,1.0,30.0,84.0,12219359.979999797,38972128.24999958,26752768.2699996
202104.0,1.0,40.0,27.0,5265315.320000018,16685807.189999476,11420491.870000014
202104.0,2.0,70.0,28.0,12442685.109999787,48863551.87999954,36420866.769998975
202104.0,2.0,50.0,84.0,33570226.3899994,97633796.72000489,64063570.33000019
202104.0,1.0,30.0,44.0,8051932.850000074,27663201.899998885,19611269.049999505
202104.0,2.0,80.0,93.0,25587993.52999951,156200731.9000046,130612738.37000261
202104.0,2.0,20.0,52.0,5421179.540000063,18150962.68999932,12729783.150000036
202104.0,1.0,0.0,76.0,13155839.149999768,40312111.48999927,27156272.339999635
202104.0,2.0,70.0,44.0,21797146.109999515,83243282.86000167,61446136.74999983
202104.0,2.0,70.0,75.0,26597986.67999949,101900027.79000215,75302041.11000012
202104.0,1.0,20.0,84.0,8979737.070000004,28807118.429998636,19827381.35999974
202104.0,1.0,60.0,28.0,11140560.249999942,64113635.880001895,52973075.62999954
202104.0,2.0,60.0,44.0,24703101.909999415,85263516.84000431,60560414.929999724
202104.0,2.0,70.0,5.0,4126985.719999965,25343091.139999554,21216105.41999983
202104.0,1.0,50.0,52.0,10930873.209999876,35613562.10999932,24682688.899999242
202104.0,1.0,50.0,5.0,4738283.849999981,22866063.729999527,18127779.880000032
202104.0,2.0,30.0,93.0,14243260.189999763,50046813.64000113,35803553.44999869
202104.0,2.0,50.0,27.0,10416778.879999857,32030891.369998798,21614112.4899995
202104.0,1.0,80.0,27.0,5141044.530000021,28874807.899998717,23733763.369999386
202104.0,1.0,0.0,28.0,7491822.200000067,22290754.079999305,14798931.880000215
202104.0,2.0,0.0,53.0,8208251.290000063,21376003.309999123,13167752.019999987
202104.0,2.0,40.0,24.0,6989160.100000077,20969572.599999167,13980412.499999886
202104.0,2.0,20.0,11.0,30778693.069998674,88560056.26000613,57781363.189999826
202104.0,1.0,40.0,53.0,6298209.000000056,20254046.689999484,13955837.690000035
202104.0,1.0,70.0,52.0,11448367.129999846,51011890.279999755,39563523.14999935
202104.0,1.0,80.0,5.0,1917379.4499999862,18578862.15999984,16661482.709999885
202104.0,1.0,80.0,28.0,5412777.530000013,31605735.059998963,26192957.529999267
202104.0,1.0,0.0,5.0,3073294.929999985,12355813.169999957,9282518.240000112
202104.0,1.0,30.0,52.0,4553435.760000029,15358591.869999558,10805156.110000016
202104.0,2.0,80.0,53.0,10925160.699999878,57189015.49999989,46263854.79999967
202104.0,1.0,60.0,32.0,19096706.349999465,108596986.07000452,89500279.72000036
202104.0,2.0,0.0,75.0,14307597.949999716,36419421.949998885,22111823.999999486
202104.0,1.0,0.0,27.0,5374885.190000054,14879308.489999605,9504423.300000023
202104.0,2.0,80.0,32.0,18277730.24999953,94724385.59000228,76446655.34000072
202104.0,1.0,20.0,75.0,5369879.220000058,18824934.309999306,13455055.090000056
202104.0,2.0,70.0,52.0,13759600.649999749,48790023.72999999,35030423.0799992
202104.0,1.0,30.0,5.0,1761875.659999991,8380257.110000029,6618381.450000072
202104.0,2.0,0.0,52.0,9942885.079999942,25094980.459999066,15152095.380000038
202104.0,1.0,20.0,28.0,2627602.330000007,9600653.90999982,6973051.580000095
202104.0,1.0,40.0,11.0,34184633.17999945,101352265.25000413,67167632.07000037
202104.0,1.0,60.0,5.0,4739251.810000004,35402742.06999942,30663490.259999786
202104.0,2.0,70.0,32.0,20772125.39999942,89661309.62000038,68889184.22000046
202104.0,1.0,0.0,32.0,14619732.66999965,42159283.17999947,27539550.509999588
202104.0,1.0,40.0,44.0,12507261.609999815,39979081.46999994,27471819.859999288
202104.0,1.0,0.0,44.0,12634475.489999695,37163307.82999879,24528832.3399994
202104.0,1.0,40.0,76.0,12672376.63999989,42273385.59999961,29601008.95999915
202104.0,1.0,60.0,76.0,21759873.659999486,125561774.53000651,103801900.87000225
202104.0,1.0,0.0,52.0,9235449.950000018,25943300.85999901,16707850.910000151
202104.0,2.0,30.0,27.0,5089634.889999997,17009761.759999506,11920126.86999992
202104.0,1.0,50.0,44.0,19188916.329999655,66412076.33000271,47223159.99999971
202104.0,2.0,60.0,11.0,48225069.20999811,154917233.36001,106692164.1500009
202104.0,2.0,80.0,5.0,3171656.429999983,28304391.509999655,25132735.079999793
202104.0,1.0,70.0,24.0,8407439.71000007,41572259.39999944,33164819.689999104
202104.0,1.0,80.0,11.0,18561798.279999625,97142366.29000199,78580568.01000026
202104.0,2.0,20.0,84.0,14852204.899999391,46291781.57000038,31439576.669998895
202104.0,1.0,70.0,84.0,27544594.88999954,119555512.26000144,92010917.37000136
202104.0,2.0,80.0,84.0,26223090.70999968,122902284.89000216,96679194.18000184
202104.0,2.0,40.0,52.0,10487053.11000001,30023543.11999897,19536490.009999778
202104.0,2.0,20.0,76.0,9325357.34999996,32912700.68999826,23587343.33999977
202104.0,1.0,50.0,24.0,7409328.750000061,25696599.75999892,18287271.009999823
202104.0,1.0,60.0,44.0,21367873.539999302,108606808.95000671,87238935.41000298
202104.0,1.0,80.0,32.0,8436582.990000023,52579661.390000254,44143078.39999943
202104.0,2.0,60.0,93.0,26392913.1899995,97711845.99000604,71318932.80000038
202104.0,1.0,30.0,53.0,3638994.0999999954,12743440.209999679,9104446.110000089
202104.0,2.0,0.0,84.0,23150398.65999949,60466991.57000109,37316592.90999931
202104.0,1.0,70.0,11.0,31549663.779999606,141855790.740002,110306126.96000227
202104.0,1.0,70.0,93.0,21262217.16999948,113295255.32000084,92033038.15000194
202104.0,2.0,30.0,11.0,45741226.50999779,134397813.48000577,88656586.97000092
202104.0,1.0,40.0,84.0,18932209.76999953,56260027.13000106,37327817.35999909
202104.0,2.0,70.0,27.0,11252004.589999884,41745652.989999704,30493648.39999894
